TIME,OUT_T[*C],OUT_H[%],T6[*C],H6[%],T12[*C],H12[%],T18[*C],H18[%],T19[*C],H19[%],T24[*C],H24[%],T25[*C],H25[%],T26[*C],H26[%],LAMP_STATE,FAN_STATE,AC_STATE,HEATER_STATE
2020-02-04 11:21:26.061652,25.0,44.0,27.0,45.0,26.0,40.0,24.0,49.0,30.0,36.0,27.0,37.0,25.0,42.0,26.0,44.0,1,0,0,0
2020-02-04 11:21:34.900108,26.0,44.0,28.0,45.0,26.0,40.0,24.0,49.0,30.0,36.0,27.0,37.0,25.0,41.0,26.0,43.0,1,0,0,0
2020-02-04 11:21:46.312981,26.0,43.0,28.0,45.0,26.0,40.0,24.0,48.0,30.0,36.0,27.0,37.0,25.0,41.0,26.0,43.0,0,1,0,0
2020-02-04 11:21:55.132266,27.0,41.0,28.0,45.0,26.0,40.0,24.0,49.0,31.0,36.0,27.0,37.0,25.0,41.0,26.0,43.0,0,1,0,0
2020-02-04 11:22:01.435260,26.0,41.0,28.0,45.0,26.0,40.0,24.0,49.0,31.0,36.0,27.0,37.0,25.0,41.0,26.0,43.0,0,1,0,0
2020-02-04 11:22:10.257422,25.0,41.0,28.0,45.0,26.0,37.0,24.0,48.0,30.0,36.0,27.0,37.0,25.0,41.0,26.0,44.0,0,1,0,0
2020-02-04 11:22:16.553317,25.0,43.0,28.0,45.0,26.0,40.0,24.0,48.0,30.0,36.0,27.0,37.0,25.0,41.0,26.0,43.0,0,1,0,0
2020-02-04 11:22:22.847713,24.0,44.0,27.0,44.0,26.0,40.0,24.0,48.0,30.0,36.0,27.0,37.0,25.0,42.0,25.0,43.0,0,1,0,0
2020-02-04 11:22:51.919905,24.0,45.0,27.0,44.0,26.0,40.0,24.0,48.0,30.0,37.0,26.0,38.0,25.0,42.0,25.0,43.0,0,1,0,0
2020-02-04 11:23:08.346743,22.0,51.0,27.0,45.0,26.0,41.0,24.0,49.0,30.0,37.0,26.0,38.0,25.0,42.0,25.0,43.0,0,1,0,0
2020-02-04 11:23:22.243189,22.0,51.0,27.0,45.0,25.0,40.0,24.0,49.0,29.0,37.0,26.0,38.0,25.0,42.0,25.0,44.0,1,0,0,0
2020-02-04 11:23:31.078981,22.0,52.0,27.0,46.0,25.0,40.0,24.0,49.0,29.0,38.0,26.0,38.0,25.0,43.0,25.0,44.0,1,0,0,0
2020-02-04 11:23:37.389745,22.0,52.0,27.0,46.0,25.0,41.0,24.0,49.0,29.0,37.0,26.0,38.0,25.0,42.0,25.0,44.0,1,0,0,0
2020-02-04 11:23:46.205927,23.0,51.0,27.0,46.0,26.0,41.0,24.0,49.0,29.0,37.0,26.0,38.0,25.0,42.0,25.0,44.0,1,0,0,0
2020-02-04 11:23:52.508250,23.0,50.0,27.0,45.0,26.0,41.0,24.0,49.0,30.0,37.0,26.0,38.0,25.0,42.0,25.0,44.0,1,0,0,0
2020-02-04 11:24:03.862990,23.0,49.0,27.0,45.0,26.0,38.0,24.0,49.0,30.0,37.0,27.0,38.0,25.0,42.0,25.0,44.0,1,0,0,0
2020-02-04 11:24:17.736285,24.0,48.0,27.0,45.0,26.0,38.0,24.0,49.0,30.0,36.0,27.0,38.0,25.0,42.0,25.0,43.0,1,0,0,0
2020-02-04 11:24:31.619117,25.0,46.0,27.0,45.0,26.0,41.0,24.0,49.0,30.0,36.0,27.0,38.0,25.0,42.0,26.0,44.0,0,1,0,0
2020-02-04 11:24:42.963310,25.0,44.0,27.0,45.0,26.0,40.0,24.0,49.0,30.0,36.0,27.0,37.0,25.0,42.0,25.0,43.0,0,1,0,0
2020-02-04 11:24:51.796507,25.0,44.0,27.0,45.0,26.0,41.0,24.0,45.0,30.0,36.0,27.0,37.0,25.0,42.0,25.0,43.0,0,1,0,0
2020-02-04 11:25:00.643199,24.0,45.0,27.0,45.0,26.0,41.0,24.0,49.0,30.0,36.0,27.0,37.0,25.0,42.0,25.0,43.0,0,1,0,0
2020-02-04 11:25:09.497285,24.0,46.0,27.0,45.0,26.0,41.0,24.0,49.0,30.0,37.0,27.0,37.0,25.0,42.0,25.0,43.0,0,1,0,0
2020-02-04 11:25:15.809093,23.0,48.0,27.0,45.0,26.0,41.0,24.0,49.0,30.0,37.0,27.0,37.0,25.0,42.0,25.0,43.0,0,1,0,0
2020-02-04 11:25:22.140960,23.0,48.0,27.0,45.0,26.0,41.0,24.0,49.0,30.0,37.0,26.0,38.0,25.0,42.0,25.0,43.0,0,1,0,0
2020-02-04 11:25:28.425527,23.0,49.0,27.0,45.0,26.0,41.0,24.0,49.0,30.0,37.0,26.0,38.0,25.0,42.0,25.0,43.0,0,1,0,0
2020-02-04 11:25:34.790366,22.0,50.0,27.0,45.0,26.0,41.0,24.0,49.0,30.0,37.0,26.0,38.0,25.0,42.0,25.0,44.0,0,1,0,0
